"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Digestive system","hsa04976","Bile secretion","3/53","90/9564",0.0333333333333333,6.01509433962264,3.56825262028186,0.0134508432316103,0.0354314894881441,0.0160581312007671,"ABCB1/RXRA/ABCG2",3
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","4/53","168/9564",0.0238095238095238,4.29649595687331,3.21778932131983,0.0137909793522941,0.0358897775915124,0.0162658348733462,"STAT1/BCL2/HSP90AA1/ALOX15",4
"Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","4/53","169/9564",0.0236686390532544,4.27107290387406,3.20263249245011,0.0140683627417961,0.0361757899074758,0.0163954603381835,"MTOR/HIF1A/PIK3CA/BCL2",4
"Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","3/53","92/9564",0.0326086956521739,5.88433141919606,3.51398671711147,0.0142675831334807,0.0362564465509628,0.0164320152497054,"EGFR/SRC/GRM5",3
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","3/53","93/9564",0.032258064516129,5.82105903834449,3.48744950120081,0.0146863395401577,0.0368866202403962,0.0167176202843901,"PIK3CA/BCL2/RXRA",3
"Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","3/53","95/9564",0.0315789473684211,5.69851042701092,3.43551509592562,0.0155446984653121,0.0385937341207749,0.0174913122477196,"FLT1/VEGFA/MMP1",3
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","7/53","483/9564",0.0144927536231884,2.61525840853158,2.71938476354203,0.0165105396173633,0.0405258699698917,0.0183669878518515,"MTOR/BCL2/NOS1/APP/GRIN1/MAPK14/GRM5",7
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","3/53","99/9564",0.0303030303030303,5.46826758147513,3.33594116780922,0.0173451553713765,0.0420961074181722,0.0190786451749026,"PIK3CA/SRC/MAPK14",3
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","2/53","37/9564",0.0540540540540541,9.75420703722591,3.98255254724729,0.0177304151368977,0.0425529963285544,0.0192857147103097,"PPARG/RXRA",2
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","4/53","182/9564",0.021978021978022,3.96599626788306,3.01564698903415,0.0180016590025244,0.0427292125774206,0.0193655787997082,"STAT1/BCL2/SRC/MAPK14",4
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","4/53","184/9564",0.0217391304347826,3.92288761279737,2.98841928874699,0.0186618078979471,0.0438146794125714,0.0198575301431245,"PIK3CA/ABL1/MET/SRC",4
"Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","3/53","103/9564",0.029126213592233,5.25590767539842,3.24163573362945,0.019257815356037,0.0447278292140215,0.0202713845853022,"SERPINE1/PIK3CA/MAPK14",3
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","4/53","189/9564",0.0211640211640212,3.81910751722072,2.9219906732691,0.0203778101950041,0.0463469302324811,0.0210051876784636,"STAT1/BCL2/MAPK14/HSP90AA1",4
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","6/53","391/9564",0.0153452685421995,2.76909713844521,2.66628324651867,0.0203840665374338,0.0463469302324811,0.0210051876784636,"MTOR/PIK3CA/NOS1/APP/GRIN1/GRM5",6
"Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","4/53","193/9564",0.0207253886010363,3.73995502981719,2.87045697946267,0.0218188413630416,0.0490923930668435,0.0222494763899437,"PIK3CA/STAT1/PIK3CG/SRC",4
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","3/53","109/9564",0.0275229357798165,4.96659165656915,3.10900842031282,0.0223381783448862,0.0491404677640846,0.0222712646299214,"PIK3CA/STAT1/MAPK14",3
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","3/53","109/9564",0.0275229357798165,4.96659165656915,3.10900842031282,0.0223381783448862,0.0491404677640846,0.0222712646299214,"MTOR/PIK3CA/PPARA",3
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","2/53","42/9564",0.0476190476190476,8.59299191374663,3.68125087917563,0.0225227143918721,0.0491404677640846,0.0222712646299214,"CYP1B1/MAOB",2
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","4/53","196/9564",0.0204081632653061,3.68271082017713,2.83269866189946,0.022939844016769,0.0495500630762211,0.0224568999322055,"MTOR/PIK3CA/SRC/MAPK14",4
