"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","7/55","219/9370",0.0319634703196347,5.44541303445413,5.11489158569056,0.000270690112281878,0.00228958719971755,0.00104476885442128,"ADRA2A/JAK2/DRD3/ADRA2C/ADRA1A/RAPGEF4/ADRA1D",7
"Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","5/55","109/9370",0.0458715596330275,7.81484570475396,5.4989132563509,0.000425550046903885,0.00345546638085954,0.00157677491063334,"JAK2/MAPK10/JAK1/MAPK14/MAPK9",5
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","5/55","112/9370",0.0446428571428571,7.60551948051948,5.40373366121589,0.000482195436283362,0.00376483359867394,0.00171794325477473,"JAK2/MAPK10/JAK1/MAPK14/MAPK9",5
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","4/55","66/9370",0.0606060606060606,10.3250688705234,5.84151773420409,0.000584686597240371,0.00439597700888131,0.00200594232191628,"CYP19A1/CYP3A4/HSD11B1/CYP11B1",4
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/55","30/9370",0.1,17.0363636363636,6.75973420211395,0.000694512903397282,0.00498913432839716,0.00227660783458102,"CYP3A4/CYP2C9/CYP2C19",3
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","5/55","122/9370",0.040983606557377,6.98211624441133,5.11031166407847,0.000712733475485308,0.00498913432839716,0.00227660783458102,"JAK2/MAPK10/MAPK14/GSK3B/MAPK9",5
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","4/55","77/9370",0.051948051948052,8.85005903187721,5.31467670464744,0.00104671572173599,0.0070827763837469,0.00323196433378132,"EGFR/MAPK10/JAK1/MAPK9",4
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","4/55","78/9370",0.0512820512820513,8.73659673659674,5.27204605673788,0.00109852465590839,0.0071935646822388,0.00328251849643254,"PTGS2/JAK2/JAK1/MAPK14",4
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","8/55","362/9370",0.0220994475138122,3.76494224008036,4.12251927041611,0.00114045770847768,0.00723477858815528,0.00330132494559328,"EGFR/MET/F2R/JAK2/JAK1/GSK3B/FLT3/CHRM2",8
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","6/55","212/9370",0.0283018867924528,4.82161234991424,4.32464812848388,0.00143776470539108,0.00884443136952693,0.00403583075197496,"EGFR/MET/F2R/MAPK14/CNR1/RAPGEF4",6
