"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","5/47","99/9370",0.0505050505050505,10.0687728347303,6.44051411564076,0.000128375533435548,0.00223587387400246,0.00120492825242137,"MMP9/MMP2/PIK3CA/RAF1/MAPK8",5
"Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","5/47","99/9370",0.0505050505050505,10.0687728347303,6.44051411564076,0.000128375533435548,0.00223587387400246,0.00120492825242137,"PIK3CA/PTGER2/TRPV1/MAPK8/BDKRB2",5
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","6/47","163/9370",0.0368098159509202,7.33846756298133,5.79611120258427,0.000150409669731375,0.00241812469029672,0.00130314450698438,"MMP9/PIK3CA/RAF1/MAP3K7/CDK2/MAPK8",6
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","6/47","166/9370",0.036144578313253,7.20584465521661,5.72775384420963,0.000166200359929635,0.00248113394466383,0.00133710064003541,"RAF1/MYLK/PIK3CG/ROCK1/PDE3B/BDKRB2",6
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","5/47","119/9370",0.0420168067226891,8.37654210620418,5.74975940523734,0.000304211802674599,0.00423868445059941,0.00228425704464436,"MMP9/PIK3CA/MAP3K7/ADAM17/MAPK8",5
"Organismal Systems","Immune system","hsa04611","Platelet activation","5/47","126/9370",0.0396825396825397,7.91117865585951,5.54530107048575,0.000396296190288832,0.00490220706076628,0.00264183407455045,"PIK3CA/MYLK/TBXAS1/PIK3CG/ROCK1",5
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","4/47","71/9370",0.0563380281690141,11.2316451902907,6.14432569173231,0.000422199651166474,0.00490220706076628,0.00264183407455045,"GCK/PIK3CA/RAF1/MAPK8",4
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","4/47","71/9370",0.0563380281690141,11.2316451902907,6.14432569173231,0.000422199651166474,0.00490220706076628,0.00264183407455045,"GCK/PIK3CA/RAF1/PDGFRA",4
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","6/47","203/9370",0.0295566502463054,5.89246410229536,5.003567435838,0.000491765266878351,0.00540941793566186,0.00291517360420961,"PIK3CA/RAF1/MYLK/PDGFRA/ROCK1/MAPK8",6
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","5/47","139/9370",0.0359712230215827,7.17128424919639,5.20446726719951,0.000621531004951476,0.00648540418840714,0.00349503020981901,"MMP9/MMP2/PIK3CA/RAF1/HSP90AA1",5
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","7/47","300/9370",0.0233333333333333,4.65177304964539,4.56434506116431,0.000672931762811141,0.00648540418840714,0.00349503020981901,"TEK/RAF1/PDGFRA/MAP3K7/MAPK8/MKNK1/MAP4K2",7
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","6/47","216/9370",0.0277777777777778,5.53782505910165,4.79056654148128,0.000682674125095488,0.00648540418840714,0.00349503020981901,"MMP9/MMP1/PIK3CA/MAP3K7/MAPK8/HSP90AA1",6
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","5/47","144/9370",0.0347222222222222,6.92228132387707,5.08488647019205,0.000729802710151265,0.00663168549659193,0.00357386224193068,"ALDH2/MAP3K7/CPT1A/MAPK8/C3AR1",5
"Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","5/47","149/9370",0.0335570469798658,6.68999000428388,4.97088061637263,0.000851637445415665,0.00740206424844771,0.00398902480273939,"PIK3CA/RAF1/PDGFRA/PIK3CG/GRM5",5
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","6/47","227/9370",0.026431718061674,5.26947230293373,4.62338942781231,0.000885414383785611,0.00740206424844771,0.00398902480273939,"PIK3CA/RAF1/PTGER2/PDGFRA/ROCK1/CCR3",6
"Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","6/47","232/9370",0.0258620689655172,5.15590608950844,4.55094772767953,0.000991683022123706,0.00797160583168671,0.00429595479219581,"PIK3CA/RAF1/MYLK/PDGFRA/ROCK1/BDKRB2",6
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","6/47","238/9370",0.0252100840336134,5.02592526372251,4.46672218786817,0.0011319209330392,0.00876190648167383,0.00472185340488089,"MMP1/PIK3CA/MAP3K7/ADAM17/MAPK8/C3AR1",6
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","6/47","248/9370",0.0241935483870968,4.82326698695951,4.33244581300529,0.00139905966984212,0.0104429811070358,0.00562779641628222,"PIK3CA/RAF1/MAP3K7/PIK3CG/MAPK8/HSP90AA1",6
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","4/47","99/9370",0.0404040404040404,8.05501826778423,5.01037412314002,0.00147646174198259,0.0106407070370469,0.00573435231913383,"PIK3CA/RAF1/PDGFRA/MAPK8",4
